region_id,name,neighborhood,cuisine_type,address,phone,email,website,yelp_url,private_dining_info,approximate_capacity,notes
2,Little Sister (Redondo Beach),Redondo Beach,Vietnamese / Modern Southeast Asian,247 Avenida Del Norte Redondo Beach CA 90277,(424) 398-0237,,https://www.dinelittlesister.com/,https://www.yelp.com/biz/little-sister-redondo-beach-4,Private events; contact Amy Lambertson at 714-420-0722,60,Chef Tin Vuong / Blackhouse Hospitality; East-meets-West inspired dishes; relaxed residential feel; bold Southeast Asian flavors; happy hour Mon-Fri 3-6pm; opened in former Suburbia space
2,The Fox Den,Redondo Beach,Cocktail Lounge / Upscale Bar,1312 Pacific Coast Hwy Redondo Beach CA 90277,(310) 540-2533,FoxandFarrow@gmail.com,https://www.foxandfarrow.com/the-fox-den/,https://www.yelp.com/biz/the-fox-den-redondo-beach-2,Full venue for cocktail receptions and private events; contact directly,80,Upscale cocktail lounge connected to Fox & Farrow brand; South Bay's most intriguing hideaway; timeless sophistication with air of mystery; open 7 days 11am-2am; great for corporate cocktail receptions
2,Fleming's Prime Steakhouse & Wine Bar,El Segundo,Steakhouse / Fine Dining,2301 Rosecrans Ave Suite 1125 El Segundo CA 90245,(310) 643-6911,,https://www.flemingssteakhouse.com/locations/ca/el-segundo,https://www.yelp.com/biz/fleming-s-prime-steakhouse-and-wine-bar-el-segundo-2,Manhattan Room 24; Hermosa Room 30; El Segundo Room 44; Redondo Patio 65; Cisco video conferencing available for all rooms,65,National upscale steakhouse chain near LAX; USDA Prime steaks and seafood; Filet & Cellar Event Prix Fixe $79/guest; dedicated Events & Catering Associate; corporate-meeting friendly with AV; lunch and dinner
2,Fogo de Chao,El Segundo,Brazilian Steakhouse / Churrasco,2121 Rosecrans Ave Suite 1399 El Segundo CA 90245,(424) 397-1660,,https://fogodechao.com/location/el-segundo/,https://www.yelp.com/biz/fogo-de-ch%C3%A3o-el-segundo-10,1 private dining room; full restaurant buyout; dedicated sales managers for 15+ guests; complimentary AV; HD streaming internet; no room rental fee,285,Brazilian churrasco; open kitchen with gaucho chefs; white Carrara Market Table; glass-encased wine room; dry-aged meat locker; 285-person seating; 0.5 miles from The Point mall; near Manhattan Beach
2,Caló Kitchen + Tequila,El Segundo,Mexican / Contemporary,2191 Rosecrans Ave Suite B El Segundo CA 90245,(424) 269-2322,,https://calokitchen.com/Locations/El-Segundo/,https://www.yelp.com/biz/cal%C3%B3-kitchen-tequila-el-segundo-el-segundo,Private dining events available; contact via website calokitchen.com/Private-Dining,100,Modern upscale Mexican; 100+ tequila selections; dozen+ margarita varieties; 3-generation family cooking inspiration; upstairs dining; popular for corporate entertaining; thoughtful and welcoming service
2,Little Sister (El Segundo / The Point),El Segundo,Vietnamese / Modern Southeast Asian,830 S Pacific Coast Hwy Suite 100 El Segundo CA 90245,(424) 835-9878,,https://www.dinelittlesister.com/location/little-sister-the-point/,https://www.yelp.com/biz/little-sister-el-segundo,Private events available; contact Amy Lambertson at 714-420-0722,80,Chef Tin Vuong / Blackhouse Hospitality; The Point location; bold Southeast Asian flavors; modern Vietnamese; open lunch and dinner; happy hour daily 3-6pm; great for corporate team lunches and dinners
2,Sausal,El Segundo,Mexican / Contemporary,219 Main St El Segundo CA 90245,(310) 322-2721,Kate@sausal.com,https://www.sausal.com/,https://www.yelp.com/biz/sausal-el-segundo,15 to 200 guests; semi-private curtained area; on-premise and offsite catering; contact Nancy at 310-363-3740,200,Rancho cooking inspiration - wood fire smoke and slow-roasting; bold Mexican flavors; farmers market bounty; LGBTQ-owned and women-owned; indoor fireplace; patio dining; happy hour daily 3-6pm; Main Street El Segundo
2,Nomad Eatery,El Segundo,Mediterranean / Global Fusion,2041 Rosecrans Ave Suite 190 El Segundo CA 90245,(310) 606-5500,eat@nomadsouthbay.com,https://nomadsouthbay.com/,https://www.yelp.com/biz/nomad-eatery-el-segundo,Main dining area 60 seated; bar area 25 seated; full buyout up to 100; free parking adjacent; BYOD decor allowed,100,One of 6 Best New Restaurants in LA in 2021; global cuisine - Mediterranean Southeast Asian and Latin American; fireplace; heated outdoor dining; craft cocktails; nominated Best New Bar; elevated and approachable; event-friendly
2,Depot Restaurant,Torrance,New American / Seafood,1250 Cabrillo Ave Torrance CA 90501,(310) 787-7501,info@depotrestaurant.com,https://www.depotrestaurant.com/,https://www.yelp.com/biz/depot-restaurant-torrance,Kimono Room 120 seated / 100 with dancing / 150 cocktail (40-person min); Wine Room 20-30; no room fee; complimentary valet parking,150,Beloved Torrance institution in converted trolley depot; Chef/Owner Michael Shafer; New American seafood; cooking classes; holiday parties and charitable events year-round; private bar in Kimono Room; built-in dance floor
2,Sushi Inaba,Torrance,Japanese / Omakase,20918 Hawthorne Blvd Torrance CA 90503,(310) 686-1878,,https://www.sushiinabamanhattanbeach.com/,https://www.yelp.com/biz/inaba-restaurant-torrance,Counter seating only; one seating per night; reservations via Tock exclusively,12,MICHELIN One Star 2025; Chef Yasuhiro Hirano; hidden within sister restaurant I-naba via secret entrance; counter omakase only; aged exotic fish preparations; extremely limited seating; one of LA's most exciting sushi experiences
2,Primo Italia,Torrance,Italian,24590 Hawthorne Blvd Torrance CA 90505,(310) 378-4288,events@eatprimo.com,https://www.eatprimo.com/,https://www.yelp.com/biz/primo-italia-torrance,Rocco's Room: 35 seated with dry bar; conference-ready with large TV for board meetings and VIP events; Proprietor's Table 12; intimate Tuscan cottage room for 12 and under,35,Authentic Italian; wood-fired oven; house-made pastas and pizzas; premium meats and sustainable seafood; live piano/singer Thu-Sat; pharmaceutical dinners and wine tastings; 4.7 stars OpenTable; Torrance dining landmark
2,mar'sel at Terranea Resort,Rancho Palos Verdes,Fine Dining / New American / California,100 Terranea Way Rancho Palos Verdes CA 90275,(833) 282-2974,TerraneaDS@terranea.com,https://www.terranea.com/dining/marsel/,https://www.yelp.com/biz/marsel-rancho-palos-verdes,Private dining within resort's 135000 sq ft event space; dedicated events team; resort capacity up to 1500 guests,80,Forbes Four-Star award; 2025 Michelin Guide listed; Chef Fabio Ugoletti (Parma Italy); seasonal tasting menu; panoramic Pacific views; herbs and citrus from resort gardens; Wine Spectator recognized; Sunday brunch with live music; South Bay's top fine dining destination
2,Nelson's at Terranea Resort,Rancho Palos Verdes,Casual / Seafood / American,100 Terranea Way Rancho Palos Verdes CA 90275,(310) 265-2702,TerraneaDS@terranea.com,https://www.terranea.com/dining/nelsons,https://www.yelp.com/biz/nelsons-rancho-palos-verdes,Outdoor fire pits and oceanfront setting; private cabanas $500 for 8 guests; resort-wide events space 1500+,200,Perched above Sea Hunt (1950s TV) ocean coves; Summer Sound Series live music 27+ nights annually; Crabby Sundays seafood boil; casual coastal dining; outdoor fire pits; Ahi Tuna Burger Thai Green Curry; Best Ocean View Restaurant Daily Breeze
2,Catalina Kitchen at Terranea Resort,Rancho Palos Verdes,New American / Coastal,100 Terranea Way Rancho Palos Verdes CA 90275,(310) 265-2836,TerraneaDS@terranea.com,https://www.terranea.com/dining/catalina-kitchen,https://www.yelp.com/biz/catalina-kitchen-rancho-palos-verdes,Private room available; full resort event infrastructure; open breakfast through dinner including Friday seafood buffets,150,Main all-day dining at Terranea; views of Catalina Island and Pacific; seasonal locally sourced menu; Sunday brunch; consistently popular with resort and local guests; 974+ Yelp reviews
2,bashi at Terranea Resort,Rancho Palos Verdes,Contemporary Asian,100 Terranea Way Rancho Palos Verdes CA 90275,(844) 242-0967,TerraneaDS@terranea.com,https://www.terranea.com/dining/,https://www.yelp.com/biz/terranea-resort-rancho-palos-verdes,Private dining via resort events team; part of 135000 sq ft resort event infrastructure,60,Wok-style dishes inspired by Chinese Japanese and Southeast Asian traditions; handmade rolls; crispy sea bass and shaking beef standouts; dinner only; panoramic ocean views; unique offering in the PV area
2,Cafe Pacific at Trump National Golf Club,Rancho Palos Verdes,Contemporary American,1 Ocean Trails Dr Rancho Palos Verdes CA 90275,(310) 265-5000,contact@trumpnational.com,https://www.trumpnationallosangeles.com/dining,https://www.yelp.com/biz/trump-national-golf-club-restaurant-rancho-palos-verdes,45000 sq ft clubhouse; grand ballroom; secluded conference rooms; up to 300 seated; Golfer's Lounge also on-site,300,Spectacular Pacific Ocean views from oceanfront golf course; 4.9 stars OpenTable with 1300+ reviews; Casual Elegant Contemporary American; prestigious PV Peninsula setting; ideal for corporate events and VIP client dinners; Golfer's Lounge for casual gatherings
2,Think Prime Steak House,Rancho Palos Verdes,Steakhouse / American,29601 S Western Ave Rancho Palos Verdes CA 90275,(310) 221-0415,,https://thinkprime-steakhouse.com/,https://www.yelp.com/biz/think-prime-steak-house-rancho-palos-verdes,Group reservations and patio for private events; contact directly,80,USDA Prime Midwest corn-fed beef aged 28 days; piano bar and live entertainment nightly; karaoke and dancing Fridays; cigar-friendly outdoor patio; intimate low-light dining with warm atmosphere
2,22nd Street Landing Seafood Grill & Bar,San Pedro,Seafood / Waterfront,141 W 22nd St Suite A San Pedro CA 90731,(310) 548-4400,,http://22ndstlandingrestaurant.com/,https://www.yelp.com/biz/22nd-st-landing-seafood-grill-and-bar-san-pedro-2,350-seat facility; large main dining room; two banquet rooms; two outdoor balconies; open kitchen,350,30+ years in business; award-winning waterfront restaurant at Cabrillo Marina; panoramic marina views; fresh California snapper swordfish sea bass; famous lobster bisque and clam chowder; reservations strongly recommended; Tue-Sun
2,J. Trani's Ristorante,San Pedro,Italian,584 W 9th St San Pedro CA 90731,(310) 832-1220,,https://www.jtrani.com/,https://www.yelp.com/biz/j-tranis-ristorante-san-pedro-2,Banquet room up to 100; semi-private section in main dining room up to 20; offsite catering; preferred USS Iowa catering vendor,100,San Pedro institution since 1925; fourth-generation family Italian restaurant; 100 years of history; preferred catering vendor for historic USS Iowa battleship museum; 4.8 stars OpenTable with 898+ reviews; Wed-Sun dinner
2,The Rockefeller (Redondo Beach),Redondo Beach,Gastropub / American,1713 S Catalina Ave Redondo Beach CA 90277,(310) 540-1571,taylor@eatrockefeller.com,https://www.eatrockefeller.com/,https://www.yelp.com/biz/the-rockefeller-redondo-beach,Private event room; holiday parties corporate events; contact events team,100,Redondo Beach location of South Bay's Original Gastropub; Riviera Village neighborhood; craft beer and wine; fresh local ingredients; bottomless mimosa brunch; reliable South Bay standy for groups
2,The Rockefeller (Manhattan Beach),Manhattan Beach,Gastropub / American,1012 Manhattan Ave Manhattan Beach CA 90266,(310) 318-5600,kristen@eatrockefeller.com,https://www.eatrockefeller.com/,https://www.yelp.com/biz/the-rockefeller-manhattan-beach,Private event room and patio available; contact events team,100,Manhattan Beach outpost of South Bay's Original Gastropub; craft cocktails and local ingredients; great for corporate lunches team outings and group events
2,Huddy's at the Beach,Hermosa Beach,Elevated Comfort Food / American,844 Hermosa Ave Hermosa Beach CA 90254,(424) 724-7769,,https://www.huddyshermosa.com/,https://www.yelp.com/biz/huddys-at-the-beach-hermosa-beach,Group dining and corporate events on patio or in bar area; contact directly,80,Stylish coastal bar and restaurant; elevated American comfort food with coastal twist; fresh seafood and oysters; craft cocktails; curated wine list; rotating tap beers; upscale yet relaxed beach vibe; brunch on weekends
3,Melisse,Santa Monica (Wilshire Blvd),French / New American (Fine Dining),,(310) 395-0881,https://www.citrinandmelisse.com/large-party-inquiries (form),https://www.citrinandmelisse.com,https://www.yelp.com/biz/m%C3%A9lisse-santa-monica-3,Intimate 14-seat tasting menu restaurant. Large party inquiry form available.,14 seats,Two Michelin stars. Chef Josiah Citrin. $399 tasting menu. Wed-Sat only.
3,Citrin,Santa Monica (Wilshire Blvd),Californian Fine Dining,,(310) 395-0881,info@citrinandmelisse.com,https://www.citrinandmelisse.com,https://www.yelp.com/biz/citrin-santa-monica,Private patio for 15-25 guests.,15-25 (private patio),Michelin 1-star. Modern Californian. Sister to Melisse.
3,Birdie G's,Santa Monica (Bergamot Station),American / Eastern European / California,,(310) 310-3616,info@birdiegsla.com,https://www.birdiegsla.com,https://www.yelp.com/biz/birdie-gs-santa-monica-2,Contact restaurant for private events.,,Chef Jeremy Fox. Rustic Canyon Family. Seasonal comfort food. Tue-Sat dinner only.
3,Rustic Canyon,Santa Monica (Wilshire Blvd),California Seasonal / Wine Bar,,(310) 393-7050,info@rusticcanyonrestaurant.com,https://rusticcanyonrestaurant.com,https://www.yelp.com/biz/rustic-canyon-santa-monica,Back patio for 8-70 guests. Family-style menu at $90/person for groups of 8+.,8-70 (patio),James Beard-nominated Chef Jeremy Fox. Hyper-seasonal daily-changing menu. Est. 2006.
3,Pasjoli,Santa Monica (Main Street),French Bistro,,(424) 330-0020,info@pasjoli.com,https://www.pasjoli.com,https://www.yelp.com/biz/pasjoli-santa-monica,"Outdoor back garden patio for up to 20 seated guests, family-style multi-course dinner.",20 seated / 20 standing,James Beard-winning Chef Dave Beran. Michelin recognized.
3,Tar & Roses,Santa Monica (Santa Monica Blvd),New American / Global Small Plates,,(310) 587-0700,events@tarandroses.com,https://www.tarandroses.com,https://www.yelp.com/biz/tar-and-roses-santa-monica,"Patio seats 30 for private dinners. Retractable roof, heaters. Email events@tarandroses.com.",30 (patio),Chef Andrew Kirschner. Wood-fired oven. Wine bar. Tue-Sat.
3,Michael's,Santa Monica (3rd Street),New American / California,,(310) 451-0843,events@michaelssantamonica.com,https://michaelssantamonica.com,https://www.yelp.com/biz/michaels-santa-monica-2,Two private rooms on 2nd floor (6-40 guests). Garden area. Total capacity up to 350 for large events.,6-350,"Iconic since 1979. Stunning art collection (Hockney, Johns). Garden patio."
3,Water Grill,Santa Monica (Ocean Ave),Seafood,,(310) 394-5669,events@watergrill.com,https://www.watergrill.com/sm,https://www.yelp.com/biz/water-grill-santa-monica-santa-monica,Private dining room (The FlyBridge). Contact restaurant for capacity details.,,Iconic seafood destination. Daily-changing menu. Across from Pacific Ocean.
3,The Lobster,Santa Monica (Ocean Ave / Pier),Seafood,,(310) 458-9294,events@thelobster.com,https://www.thelobster.com,https://www.yelp.com/biz/the-lobster-santa-monica,"Private terrace (53 seated), inside dining room (100 seated), full buyout (150 seated / 220 standing cocktail).",53-220,25+ years. Chef Govind Armstrong. 180-degree ocean/pier views.
3,Elephante,Santa Monica (2nd Street Rooftop),Coastal Italian,,(424) 320-2384,events@elephanterestaurants.com,https://www.elephanterestaurants.com,https://www.yelp.com/biz/%C3%A9lephante-santa-monica-2,Private/semi-private spaces for 8-44 guests. Full rooftop buyout for 150 seated.,8-150,Rooftop with ocean views. Wish You Were Here Group. Reservations essential.
3,Orla by Michael Mina,Santa Monica (Ocean Ave / Regent Hotel),Mediterranean / Middle Eastern,,(310) 899-4050,events@orlasantamonica.com,https://www.orlasantamonica.com,https://www.yelp.com/biz/orla-by-michael-mina-santa-monica-4,"Multiple private rooms: Odyssey Room, Titan Room (ocean views), Octopus Room (larger groups), Covered Patio, Full Buyout available.",Multiple rooms; contact for specifics,Inside Regent Santa Monica Beach Hotel. Chef Michael Mina. Greek-Egyptian inspired.
